stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id,level_id,stop_timezone,platform_code,wheelchair_boarding,stop_code,stop_url,stop_desc
node/10295014159,Cité anthena 6 extension 8,5.383703,-3.905276,,,,,,,,,,
node/10295014161,Grâce Esther,5.382629,-3.907024,,,,,,,,,,
node/10295014162,Carrefour Eglise,5.382290,-3.907647,,,,,,,,,,
node/10295014163,Carrefour les Roses Vallées,5.381734,-3.912319,,,,,,,,,,
node/10295014164,Carrefour Prunelle,5.379436,-3.912505,,,,,,,,,,
node/10295014165,Pharmacie,5.377796,-3.912703,,,,,,,,,,
node/10295064212,Institut Britanique,5.332790,-3.957321,,,,,,,,,,
node/10295064213,Chantier,5.329605,-3.955257,,,,,,,,,,
node/10295064214,Pharmacie Boaz,5.328240,-3.954233,,,,,,,,,,
node/10295064215,Gare des Wôrô Wôrô - M'Pouto,5.324685,-3.954851,,,,,,,,,,
node/10295064216,Gare des Wôrô Wôrô - M'Pouto,5.324727,-3.954935,,,,,,,,,,
node/10295064217,Pharmacie Boaz,5.328252,-3.954350,,,,,,,,,,
node/10295064218,Chantier,5.330205,-3.955283,,,,,,,,,,
node/10295064219,Carrefour Philadelphie,5.331009,-3.957748,,,,,,,,,,
node/10295106545,Carrefour Medical,5.386233,-3.912986,,,,,,,,,,
node/10295106546,Carrefour Panneau 50,5.393609,-3.907955,,,,,,,,,,
node/10295106547,Carrefour Residence,5.391508,-3.910262,,,,,,,,,,
node/10295106549,Carrefour Residence,5.391439,-3.910262,,,,,,,,,,
node/10295106550,Carrefour Eglise,5.391735,-3.911831,,,,,,,,,,
node/10295106551,Carrefour Eglise,5.391659,-3.911894,,,,,,,,,,
node/10295106552,Carrefour Medical,5.386338,-3.912900,,,,,,,,,,
node/10295106553,Carrefour Moye-Dhan,5.385404,-3.912586,,,,,,,,,,
node/10295106554,Carrefour Moye-Dhan,5.385193,-3.912485,,,,,,,,,,
node/10295106555,Carrefour Panneau Stop,5.383776,-3.912493,,,,,,,,,,
node/10295106556,Carrefour Panneau Stop,5.383749,-3.912420,,,,,,,,,,
node/10295106557,Carrefour Panneau,5.381064,-3.912317,,,,,,,,,,
node/10295106558,Carrefour Miri,5.382932,-3.912506,,,,,,,,,,
node/10295106559,Carrefour Miri,5.383136,-3.912397,,,,,,,,,,
node/10295106560,Carrefour Panneau,5.381031,-3.912266,,,,,,,,,,
node/10295106561,Gare Feh Kessé,5.374290,-3.911265,,,,,,,,,,
node/10295106738,Au guerré,5.347741,-3.941576,,,,,,,,,,
node/10295106739,Elishama,5.347411,-3.942279,,,,,,,,,,
node/10295106740,Carrefour Mosquée,5.346814,-3.943437,,,,,,,,,,
node/10295106741,A l'etage,5.346700,-3.943950,,,,,,,,,,
node/10295106742,Carrefour Alpha,5.353412,-3.969807,,,,,,,,,,
node/10295106743,Elysée Viera,5.351852,-3.971738,,,,,,,,,,
node/10295136978,Carrefour Antenne,5.339872,-3.945206,,,,,,,,,,
node/10295136979,Panier d'Or,5.335093,-3.943934,,,,,,,,,,
node/10295136980,Ambassade de Chine,5.331373,-3.940443,,,,,,,,,,
node/10295136981,Carrefour M'Badon,5.328871,-3.938397,,,,,,,,,,
node/10295136982,Ecole Libanaise,5.328345,-3.945056,,,,,,,,,,
node/10295136983,Mosquee CIAD,5.328796,-3.950830,,,,,,,,,,
node/10295136984,Pharmacie M'Pouto,5.328335,-3.949093,,,,,,,,,,
node/10295136985,Hôtel Coquette,5.329161,-3.938182,,,,,,,,,,
node/10295136986,Ambassade de Chine,5.333145,-3.942182,,,,,,,,,,
node/10295136987,Cité de doyen,5.335944,-3.944854,,,,,,,,,,
node/10295139991,A l'etage,5.346718,-3.944064,,,,,,,,,,
node/10295248947,Lycée Garçon de Bingerville,5.357895,-3.890668,,,,,,,,,,
node/10295248948,EMPT,5.360285,-3.890488,,,,,,,,,,
node/10295248949,Ecole,5.362724,-3.890295,,,,,,,,,,
node/10295248950,Carrefour Beauté,5.375327,-3.887346,,,,,,,,,,
node/10295248951,Carrefour Jardin,5.374521,-3.884949,,,,,,,,,,
node/10295248952,Carrefour Jardin,5.374466,-3.884897,,,,,,,,,,
node/10295248953,Carrefour Beauté,5.375304,-3.887450,,,,,,,,,,
node/10295248955,Pharmacie,5.375675,-3.888839,,,,,,,,,,
node/10295248956,Pharmacie,5.375660,-3.889028,,,,,,,,,,
node/10295248957,Ecole,5.362635,-3.890233,,,,,,,,,,
node/10295248958,Orphelinat,5.359794,-3.888154,,,,,,,,,,
node/10295423497,Pharmacie Bel Horizon,5.405973,-3.990681,,,,,,,,,,
node/10295423498,Carrefour Batim,5.409948,-3.985271,,,,,,,,,,
node/10295423499,Pharmacie Centrale Angré,5.411286,-3.983327,,,,,,,,,,
node/10295423500,Pharmacie du château Angré,5.413613,-3.979966,,,,,,,,,,
node/10295423501,Sococé,5.413107,-3.980707,,,,,,,,,,
node/10295528942,Carrefour Auberge,5.364112,-3.896652,,,,,,,,,,
node/10295528943,Au Boeuf,5.371875,-3.895504,,,,,,,,,,
node/10295528944,Carrefour Eglise,5.383368,-3.893895,,,,,,,,,,
node/10295528945,Belle Cote,5.385441,-3.892936,,,,,,,,,,
node/10295528946,1er Lavage,5.387369,-3.892785,,,,,,,,,,
node/10295528947,2ème Lavage,5.391051,-3.893720,,,,,,,,,,
node/10295528948,Maison Blanche,5.392381,-3.893964,,,,,,,,,,
node/10295528949,A l'immeuble,5.395463,-3.894624,,,,,,,,,,
node/10295528950,Carrefour Cie,5.396406,-3.894877,,,,,,,,,,
node/10295528951,Mosquée,5.397234,-3.895081,,,,,,,,,,
node/10295528952,Washington,5.398167,-3.895337,,,,,,,,,,
node/10295528953,Carrefour Kadafi,5.398800,-3.895468,,,,,,,,,,
node/10295528954,Ecole,5.399585,-3.895677,,,,,,,,,,
node/10295528955,Carrefour La Vieille,5.400953,-3.895976,,,,,,,,,,
node/10295528956,Entrepôt,5.402310,-3.896285,,,,,,,,,,
node/10295528957,Maison en fer,5.405381,-3.895717,,,,,,,,,,
node/10295528958,Carrefour George,5.407258,-3.895350,,,,,,,,,,
node/10295528959,Carrefour Camp,5.411385,-3.900292,,,,,,,,,,
node/10295528960,Panneau Akandjé,5.412524,-3.898543,,,,,,,,,,
node/10295528961,Carrefour Camp,5.411221,-3.899972,,,,,,,,,,
node/10295528962,Carrefour George,5.407194,-3.895177,,,,,,,,,,
node/10295528963,Maison en fer,5.405243,-3.895650,,,,,,,,,,
node/10295528964,St Michel,5.404747,-3.895994,,,,,,,,,,
node/10295528965,Entrepôt,5.402250,-3.896192,,,,,,,,,,
node/10295528966,Carrefour La Vieille,5.400880,-3.895861,,,,,,,,,,
node/10295528967,Ecole,5.399603,-3.895567,,,,,,,,,,
node/10295528968,Carrefour Kadafi,5.398762,-3.895341,,,,,,,,,,
node/10295528969,Washington,5.398138,-3.895213,,,,,,,,,,
node/10295528970,Mosquée,5.397212,-3.894992,,,,,,,,,,
node/10295528971,Carrefour Cie,5.396384,-3.894787,,,,,,,,,,
node/10295528972,A l'immeuble,5.395439,-3.894578,,,,,,,,,,
node/10295528973,Pharmacie Akandjé,5.394016,-3.894223,,,,,,,,,,
node/10295528974,Maison Blanche,5.392351,-3.893760,,,,,,,,,,
node/10295528975,2ème Lavage,5.390989,-3.893462,,,,,,,,,,
node/10295528976,Lavage Auto,5.389055,-3.893164,,,,,,,,,,
node/10295528977,1er Lavage,5.387420,-3.892695,,,,,,,,,,
node/10295528978,Belle Cote,5.385408,-3.892808,,,,,,,,,,
node/10295528979,Carrefour Eglise,5.383318,-3.893851,,,,,,,,,,
node/10295528980,Au Boeuf,5.371787,-3.895396,,,,,,,,,,
node/10295528981,Cap Lavage,5.368833,-3.895909,,,,,,,,,,
node/10295528982,Carrefour Auberge,5.363986,-3.896589,,,,,,,,,,
node/10295528983,Station,5.361554,-3.894503,,,,,,,,,,
node/10295603526,Carrefour Gbagba Nord,5.350391,-3.884846,,,,,,,,,,
node/10295603527,Au Marché,5.336856,-3.891649,,,,,,,,,,
node/10295603529,Lavage,5.337676,-3.891274,,,,,,,,,,
node/10295603530,Lavage,5.337793,-3.891389,,,,,,,,,,
node/10295603531,Carrefour Cave,5.338446,-3.891089,,,,,,,,,,
node/10295603532,Carrefour Cave,5.338589,-3.891215,,,,,,,,,,
node/10295603533,Carrefour Mosquée,5.340650,-3.890572,,,,,,,,,,
node/10295603534,Carrefour Mosquée,5.340823,-3.890658,,,,,,,,,,
node/10295603535,Carrefour Eglise,5.341855,-3.890260,,,,,,,,,,
node/10295603536,Carrefour Eglise,5.341917,-3.890378,,,,,,,,,,
node/10295603537,Marché,5.343163,-3.890088,,,,,,,,,,
node/10295603538,Carrefour Temple,5.346003,-3.889221,,,,,,,,,,
node/10295603539,Pâtisserie,5.346185,-3.888910,,,,,,,,,,
node/10295603540,Carrefour Residence,5.347369,-3.888825,,,,,,,,,,
node/10295603541,Garage,5.348386,-3.887403,,,,,,,,,,
node/10295603543,Pharmacie Gbagba,5.349117,-3.884974,,,,,,,,,,
node/10295603544,Carrefour Gbagba Nord,5.350529,-3.884965,,,,,,,,,,
node/10295603545,Bangui,5.356419,-3.883257,,,,,,,,,,
node/10295758266,Carrefour Sicogi 2,5.354555,-3.879683,,,,,,,,,,
node/10295758267,Carrefour Kiosque,5.341909,-3.860855,,,,,,,,,,
node/10295758268,Laurier 22,5.337206,-3.860485,,,,,,,,,,
node/10295758269,Petit Carrefour,5.336411,-3.861118,,,,,,,,,,
node/10295758270,Eglise,5.335629,-3.861747,,,,,,,,,,
node/10295758271,Après le pont,5.335017,-3.862201,,,,,,,,,,
node/10295758272,Carrefour Fromager,5.326725,-3.867676,,,,,,,,,,
node/10295758273,Carrefour Logement,5.322925,-3.871817,,,,,,,,,,
node/10295758274,Panneau 30,5.323764,-3.872510,,,,,,,,,,
node/10295758275,2 Poteaux,5.325622,-3.875264,,,,,,,,,,
node/10295758277,Maison Blanche,5.329915,-3.865892,,,,,,,,,,
node/10295758278,Panneau 30,5.323235,-3.869782,,,,,,,,,,
node/10295758279,2 Poteaux,5.325735,-3.875256,,,,,,,,,,
node/10295758280,Chantier,5.324674,-3.873634,,,,,,,,,,
node/10295758281,Chantier,5.324520,-3.873268,,,,,,,,,,
node/10295758282,Carrefour Hilaire,5.323805,-3.872450,,,,,,,,,,
node/10295758283,Panneau 30,5.323188,-3.869925,,,,,,,,,,
node/10295758284,Carrefour sable,5.329545,-3.865989,,,,,,,,,,
node/10295758285,Grâce Amitié,5.333777,-3.863123,,,,,,,,,,
node/10295758286,Eglise,5.335606,-3.861813,,,,,,,,,,
node/10295758287,Petit Carrefour,5.336421,-3.861280,,,,,,,,,,
node/10295758288,Laurier 22,5.337248,-3.860591,,,,,,,,,,
node/10295758289,Panneau 50,5.338985,-3.859345,,,,,,,,,,
node/10295758290,Panneau 50,5.338471,-3.859592,,,,,,,,,,
node/10295758291,Carrefour Anan,5.340177,-3.858369,,,,,,,,,,
node/10295758292,Carrefour Anan,5.340329,-3.858506,,,,,,,,,,
node/10295758293,Carrefour Kiosque,5.341806,-3.860895,,,,,,,,,,
node/10295758294,Carrefour Etal,5.342271,-3.861411,,,,,,,,,,
node/10295758295,Carrefour Etal,5.342254,-3.861603,,,,,,,,,,
node/10295758296,Carrefour Motel,5.344595,-3.865053,,,,,,,,,,
node/10295758297,Carrefour Motel,5.344427,-3.865080,,,,,,,,,,
node/10295758298,Menuiserie,5.347805,-3.870073,,,,,,,,,,
node/10295758299,Menuiserie,5.347703,-3.870099,,,,,,,,,,
node/10295758300,Carrefour Eglise / Adjamé Bingerville,5.349085,-3.871956,,,,,,,,,,
node/10295758301,Carrefour Eglise / Adjamé Bingerville,5.349101,-3.872176,,,,,,,,,,
node/10295758302,Bon Prix,5.351403,-3.875298,,,,,,,,,,
node/10295758303,Carrefour Marché,5.353381,-3.877991,,,,,,,,,,
node/10295758304,Carrefour Marché,5.353528,-3.878354,,,,,,,,,,
node/10296520783,Tapis Rouge,5.403469,-3.982313,,,,,,,,,,
node/10296520784,Pharmacie les Arcades/Terminus 205,5.403379,-3.976079,,,,,,,,,,
node/10296520785,Caféier 8,5.399367,-3.970412,,,,,,,,,,
node/10296520786,Programme 6,5.396855,-3.969211,,,,,,,,,,
node/10296520787,Cité Diaspora,5.399947,-3.965210,,,,,,,,,,
node/10296520788,Feu Gestoci,5.402570,-3.961412,,,,,,,,,,
node/10296520789,Dady Shekina,5.401243,-3.960525,,,,,,,,,,
node/10296520791,Programme 6,5.396803,-3.969349,,,,,,,,,,
node/10296520792,Pharmacie Belle vue d’angré,5.400252,-3.971154,,,,,,,,,,
node/10296520793,Jean Paul 2,5.400456,-3.972028,,,,,,,,,,
node/10296520794,Pharmacie les Arcades/Terminus 205,5.403200,-3.976433,,,,,,,,,,
node/10296520795,Tapis Rouge,5.403419,-3.982442,,,,,,,,,,
node/10296520796,Nouvelle Station Petro Ivoire,5.404032,-3.987556,,,,,,,,,,
node/10296548822,Rose Blanche,5.398790,-3.993280,,,,,,,,,,
node/10296548824,Angré Petro Ivoire,5.404169,-3.990675,,,,,,,,,,
node/10296548825,Carrefour Adama Sanogo,5.401327,-3.991015,,,,,,,,,,
node/10296548826,22ème,5.398375,-3.991772,,,,,,,,,,
node/10296548827,Rose Blanche,5.398706,-3.993452,,,,,,,,,,
node/10296548829,Carrefour rue des bars,5.398946,-3.994359,,,,,,,,,,
node/10296548830,Carrefour Temple,5.399279,-3.995931,,,,,,,,,,
node/10296548832,Mahou,5.399522,-3.997438,,,,,,,,,,
node/10296557067,Carrefour Temple,5.399351,-3.995900,,,,,,,,,,
node/10296557068,Caféier 6,5.407675,-3.988607,,,,,,,,,,
node/10296557069,Pharmacie du château Angré,5.413469,-3.979849,,,,,,,,,,
node/10296557070,Geo-Beton,5.399778,-3.999290,,,,,,,,,,
node/10296715479,Hôtel Ivoire,5.328144,-4.005201,,,,,,,,,,
node/10296715480,Hôtel Palm Club,5.352415,-4.002059,,,,,,,,,,
node/10296715481,Farandole,5.363149,-3.997609,,,,,,,,,,
node/10296715482,Carrefour macaci,5.365339,-3.997605,,,,,,,,,,
node/10296715483,2 Plateaux Mobil,5.368598,-3.998305,,,,,,,,,,
node/10296715484,Banque SGBCI,5.371359,-3.998347,,,,,,,,,,
node/10296715485,Petit Carrefour,5.372522,-3.998542,,,,,,,,,,
node/10296715486,Carrefour 12ème arrondissement,5.374942,-3.998564,,,,,,,,,,
node/10296715487,Mahikari,5.389479,-3.992664,,,,,,,,,,
node/10296715488,Ancienne Ambassade de Chine,5.391912,-3.992366,,,,,,,,,,
node/10296715489,Cité Papayer,5.395707,-3.991886,,,,,,,,,,
node/10296715490,22ème,5.398181,-3.991591,,,,,,,,,,
node/10296715491,Carrefour Star 6,5.406847,-3.989904,,,,,,,,,,
node/10296727802,Pharmacie Centrale Angré,5.411128,-3.983288,,,,,,,,,,
node/10296727803,22ème,5.398575,-3.991346,,,,,,,,,,
node/10296727804,Cité Papayer,5.396080,-3.991634,,,,,,,,,,
node/10296727805,Ancienne Ambassade de Chine,5.391508,-3.992215,,,,,,,,,,
node/10296727806,Carrefour Duncan,5.377782,-3.997171,,,,,,,,,,
node/10296727807,SOCOCE 2 Pltx,5.373615,-3.998343,,,,,,,,,,
node/10296727808,Petit Carrefour,5.372625,-3.998345,,,,,,,,,,
node/10296745509,Banque SGBCI,5.371288,-3.998117,,,,,,,,,,
node/10296745510,Carrefour macaci,5.365091,-3.997397,,,,,,,,,,
node/10296745511,Farandole,5.363161,-3.997406,,,,,,,,,,
node/10296745512,ENA,5.360718,-3.997659,,,,,,,,,,
node/10296745513,BMW,5.358156,-4.000967,,,,,,,,,,
node/10296745514,Hôtel Palm Club,5.351963,-4.001940,,,,,,,,,,
node/10296745515,Sodemi,5.344332,-4.002831,,,,,,,,,,
node/10296745516,RTI,5.343152,-4.002972,,,,,,,,,,
node/10296745517,Pharmacie St Jean,5.337344,-4.003734,,,,,,,,,,
node/10296810721,Doraville,5.358991,-3.978462,,,,,,,,,,
node/10296810722,Garage Al bayan,5.360006,-3.978621,,,,,,,,,,
node/10296810723,Polyclinique Sacré-Coeur,5.364810,-3.979337,,,,,,,,,,
node/10296810724,Escalier,5.369477,-3.977706,,,,,,,,,,
node/10296810725,Garage Al bayan,5.360018,-3.978503,,,,,,,,,,
node/10296873000,Groupe Scolaire Winner Grâce Faveur,5.408360,-3.986770,,,,,,,,,,
node/10296873001,Pharmacie du Jubilé,5.406489,-3.985519,,,,,,,,,,
node/10296873002,SNEDAI,5.405566,-3.984998,,,,,,,,,,
node/10296873003,Terminus 81/82,5.404679,-3.985035,,,,,,,,,,
node/10296873004,Terminus 81/82,5.404692,-3.985123,,,,,,,,,,
node/10296873005,SNEDAI,5.405650,-3.985119,,,,,,,,,,
node/10296873006,Pharmacie du Jubilé,5.406525,-3.985657,,,,,,,,,,
node/10297050896,Ecole,5.423740,-3.991466,,,,,,,,,,
node/10297050897,Ecole,5.423189,-3.991910,,,,,,,,,,
node/10297050898,Lavage Bleu Blanc,5.423498,-3.995045,,,,,,,,,,
node/10297050899,Lavage Bleu Blanc,5.423494,-3.995276,,,,,,,,,,
node/10297050900,Boulangerie,5.423639,-3.997366,,,,,,,,,,
node/10297050901,Boulangerie,5.423591,-3.997738,,,,,,,,,,
node/10297050902,Eglise,5.423648,-3.998503,,,,,,,,,,
node/10297050903,Eglise,5.423606,-3.999118,,,,,,,,,,
node/10297050904,Hôpital,5.423666,-4.000364,,,,,,,,,,
node/10297050905,Hôpital,5.423620,-4.000734,,,,,,,,,,
node/10297050906,Carrefour Marché,5.423692,-4.001297,,,,,,,,,,
node/10297050907,Ancienne Boulangerie,5.423590,-4.002835,,,,,,,,,,
node/10297050908,Ancienne Boulangerie,5.423371,-4.002815,,,,,,,,,,
node/10297103109,Carrefour a Gauche,5.421994,-4.003722,,,,,,,,,,
node/10297103110,Carrefour Mosquée,5.422063,-4.002862,,,,,,,,,,
node/10297103111,Carrefour Mosquée,5.421998,-4.002809,,,,,,,,,,
node/10297103112,Carrefour a Gauche,5.421961,-4.003763,,,,,,,,,,
node/10297103114,Pharmacie Kennedy,5.418900,-4.005719,,,,,,,,,,
node/10297198771,Allocodrome,5.396613,-4.003355,,,,,,,,,,
node/10297198772,Allocodrome,5.396560,-4.003568,,,,,,,,,,
node/10297198773,Pharmacie,5.396623,-4.003820,,,,,,,,,,
node/10297198774,Pharmacie,5.396571,-4.004181,,,,,,,,,,
node/10297198775,Cité,5.396651,-4.005441,,,,,,,,,,
node/10297198776,Cité,5.396613,-4.005673,,,,,,,,,,
node/10297198777,Arrêt Dokui,5.396674,-4.006136,,,,,,,,,,
node/10297198778,Arrêt Dokui,5.397038,-4.006437,,,,,,,,,,
node/10297198779,Au Sable,5.400951,-4.006456,,,,,,,,,,
node/10297198780,Au Sable,5.401255,-4.006579,,,,,,,,,,
node/10298060242,Ancien Garage,5.440790,-4.046947,,,,,,,,,,
node/10298060243,Glacier,5.443078,-4.048303,,,,,,,,,,
node/10298060244,Plaque Rouge,5.443536,-4.063871,,,,,,,,,,
node/10298060247,Ecole Amani,5.449479,-4.062650,,,,,,,,,,
node/10298060248,Garage Massa/ Bon Prix,5.443671,-4.058004,,,,,,,,,,
node/10298060249,Garage Massa/ Bon Prix,5.443815,-4.057610,,,,,,,,,,
node/10298060250,Petit Carrefour,5.437187,-4.032443,,,,,,,,,,
node/10298060251,Petit Carrefour,5.437279,-4.031947,,,,,,,,,,
node/10298060252,Lavage,5.435058,-4.028224,,,,,,,,,,
node/10298060253,Lavage,5.435084,-4.027977,,,,,,,,,,
node/10298060254,Ancien Garage,5.431856,-4.025066,,,,,,,,,,
node/10298060255,Collé collé,5.431157,-4.024805,,,,,,,,,,
node/10298060256,Collé collé,5.430512,-4.023989,,,,,,,,,,
node/10298095231,A la Mosquée,5.414658,-4.026424,,,,,,,,,,
node/10298095232,Gare des Taxis,5.414861,-4.030124,,,,,,,,,,
node/10298095233,Carrefour Kiosque,5.414718,-4.027684,,,,,,,,,,
node/10298095234,A la Mosquée,5.414728,-4.026211,,,,,,,,,,
node/10298095235,Carrefour 21ème,5.414779,-4.024140,,,,,,,,,,
node/10298095236,Carrefour MTN,5.415592,-4.023993,,,,,,,,,,
node/10298095237,Carrefour MTN,5.415968,-4.024105,,,,,,,,,,
node/10298095238,Carrefour Mosquée,5.417428,-4.023924,,,,,,,,,,
node/10298095239,Carrefour Mosquée,5.417528,-4.024086,,,,,,,,,,
node/10298095240,Ecole Diemory,5.422741,-4.023845,,,,,,,,,,
node/10298095241,Ecole Diemory,5.422957,-4.023924,,,,,,,,,,
node/10298095242,Carrefour Bocabo,5.425317,-4.021916,,,,,,,,,,
node/10298095243,Carrefour Bocabo,5.425457,-4.021783,,,,,,,,,,
node/10300373019,Carrefour à gauche,5.439171,-3.986116,,,,,,,,,,
node/10300373021,Abbatoir,5.451382,-3.975045,,,,,,,,,,
node/10300373022,Abbatoir,5.450541,-3.975230,,,,,,,,,,
node/10300373023,Au portail,5.446208,-3.977798,,,,,,,,,,
node/10300373024,Lavage,5.440373,-3.984900,,,,,,,,,,
node/10300373025,Carrefour à gauche,5.439147,-3.985997,,,,,,,,,,
node/10300373026,Isrod,5.436434,-3.987806,,,,,,,,,,
node/10300373027,Isrod,5.436290,-3.987796,,,,,,,,,,
node/10300373028,Carrefour Eaux et Forêt,5.435297,-3.988252,,,,,,,,,,
node/10300373029,Carrefour Eaux et Forêt,5.435180,-3.988220,,,,,,,,,,
node/10300373030,Carrefour Marché,5.432329,-3.988876,,,,,,,,,,
node/10300373031,Carrefour Marché,5.432181,-3.988839,,,,,,,,,,
node/10300373032,Carrefour Mosquée,5.430385,-3.989173,,,,,,,,,,
node/10300373033,Kiyala,5.429584,-3.989278,,,,,,,,,,
node/10300373034,Kiyala,5.429370,-3.989235,,,,,,,,,,
node/10300373035,Carrefour Colombe,5.429041,-3.989379,,,,,,,,,,
node/10300373036,Conteneur,5.423433,-3.990282,,,,,,,,,,
node/10300373037,Foyer des Jeunes,5.421529,-3.990454,,,,,,,,,,
node/10300373038,34eme,5.420216,-3.990664,,,,,,,,,,
node/10300373039,Wottro Gare,5.419457,-3.990780,,,,,,,,,,
node/10300373040,Trois Palmiers,5.417099,-3.991389,,,,,,,,,,
node/10300373041,Trois Palmiers,5.416935,-3.991395,,,,,,,,,,
node/10300373042,Carrefour Chantier,5.416137,-3.992078,,,,,,,,,,
node/10300373043,Carrefour Chantier,5.416087,-3.992016,,,,,,,,,,
node/10300373044,Bienvenue Abobo Baoulé,5.415476,-3.993195,,,,,,,,,,
node/10300373045,Pont Blanc,5.415344,-3.993555,,,,,,,,,,
node/10300373046,Pont Blanc,5.415183,-3.993700,,,,,,,,,,
node/10300373047,Étage Noir,5.415457,-3.999383,,,,,,,,,,
node/10300373048,Ivograin,5.415573,-4.001644,,,,,,,,,,
node/10300373049,Ivograin,5.415496,-4.002130,,,,,,,,,,
node/10300373050,Station Total,5.415588,-4.002721,,,,,,,,,,
node/10300373051,Station Total,5.415514,-4.003024,,,,,,,,,,
node/10300373052,Samaké,5.415108,-4.006759,,,,,,,,,,
node/10300373053,Gare d'Abobo,5.419474,-4.015348,,,,,,,,,,
node/10300817837,Petit Carrefour,5.415739,-4.008143,,,,,,,,,,
node/10302264751,Garage CFA,5.366211,-4.012763,,,,,,,,,,
node/10302264752,Manguier,5.367171,-4.011772,,,,,,,,,,
node/10302264753,Pharmacie Bonne Santé,5.367983,-4.010966,,,,,,,,,,
node/10302264754,Virage,5.368381,-4.010392,,,,,,,,,,
node/10302264755,Terrain de Conduite,5.368423,-4.009780,,,,,,,,,,
node/10302264756,Awoulaba,5.368432,-4.008914,,,,,,,,,,
node/10302264757,Bleu Marine,5.368423,-4.008173,,,,,,,,,,
node/10302264758,Pharmacie des Grâces,5.368421,-4.006822,,,,,,,,,,
node/10302264759,Zé 10,5.368413,-4.006141,,,,,,,,,,
node/10302264760,Ancien barrage,5.368412,-4.005552,,,,,,,,,,
node/10302264761,Celeste,5.368410,-4.004728,,,,,,,,,,
node/10302264762,Garage Moto,5.368421,-4.002830,,,,,,,,,,
node/10302264763,Petit Carrefour,5.368418,-4.001885,,,,,,,,,,
node/10302264764,Carrefour du Marché,5.368421,-4.001302,,,,,,,,,,
node/10302264765,Carrefour Mendiant,5.368428,-3.999929,,,,,,,,,,
node/10302264766,Gare de Yopougon - 2 Plateaux Mobil,5.369048,-3.999911,,,,,,,,,,
node/10302264767,Eglise,5.370982,-3.999929,,,,,,,,,,
node/10302264768,Rue des Maquis,5.371528,-3.999777,,,,,,,,,,
node/10302264769,Boulangerie le Roi du Pain,5.374895,-3.998170,,,,,,,,,,
node/10302264770,Pharmacie Maestro,5.374907,-3.996191,,,,,,,,,,
node/10302264771,Grand Portail,5.373985,-3.994967,,,,,,,,,,
node/10302264772,Pharmacie Maestro,5.374825,-3.996242,,,,,,,,,,
node/10302264773,SOCOCE,5.372076,-3.999585,,,,,,,,,,
node/10302264774,Rue des Maquis,5.371450,-3.999775,,,,,,,,,,
node/10302264775,Gare de Yopougon - 2 Plateaux Mobil,5.368942,-3.999862,,,,,,,,,,
node/10302264776,Carrefour Mendiant,5.368384,-4.000012,,,,,,,,,,
node/10302264777,Carrefour du Marché,5.368381,-4.001350,,,,,,,,,,
node/10302264778,Petit Carrefour,5.368380,-4.001936,,,,,,,,,,
node/10302264779,Ancien Barrage,5.368352,-4.005588,,,,,,,,,,
node/10302264780,Pharmacie des Grâces,5.368358,-4.006832,,,,,,,,,,
node/10302264781,Bleu Marine,5.368372,-4.008180,,,,,,,,,,
node/10302264782,Awoulaba,5.368378,-4.008836,,,,,,,,,,
